shipping_date,city_code,city_name,store_id,store_name,operator_id,operator_name,order_id,seller_order_id,distance,consignee_poi,consignor_poi,state,is_timeout,created_at,confirmed_at,accepted_at,arrived_at,pickup_at,done_at
20230831,110000,北京市,64744c984b18bad22c97c22c,麦当劳-龙立东方大厦,64a5116f520a36c609e6351a,邵女,64f000ec56602be300212cf9,64f000ec56602be300212cf3,2108,"['116.494736', '39.91524']","['116.514882', '39.904258']",100,True,2023-08-31T10:54:36.159000+08:00,2023-08-31T10:54:36.167000+08:00,2023-08-31T11:04:11.494000+08:00,2023-08-31T11:07:50.495000+08:00,2023-08-31T11:07:53.185000+08:00,2023-08-31T16:35:07.954000+08:00
20230831,110000,北京市,6482bb5277bb7a754600bc8e,菊花,64642ffc8ec1773349f7a665,张浩,64f02a0556602be300212daa,64f02a0556602be300212da4,2133,"['116.475783', '39.908287']","['116.5', '39.903514']",100,True,2023-08-31T13:49:57.043000+08:00,2023-08-31T13:49:57.053000+08:00,2023-08-31T14:58:02.825000+08:00,2023-09-05T15:42:32.032000+08:00,2023-09-05T15:42:34.083000+08:00,2023-09-05T15:43:44.295000+08:00
20230831,110000,北京市,649981f552610a12b0b84eeb,小胖子麻辣烫,649ac2ee61550de73ad826c5,门俊慧,64f041ca56602be300212e10,64f041ca56602be300212e0a,933,"['116.514954', '39.908051']","['116.517708', '39.899929']",100,True,2023-08-31T15:31:22.035000+08:00,2023-08-31T15:31:22.044000+08:00,2023-08-31T15:58:59.837000+08:00,2023-08-31T15:59:26.443000+08:00,2023-08-31T15:59:31.298000+08:00,2023-08-31T16:06:28.953000+08:00
20230831,110000,北京市,649981f552610a12b0b84eeb,小胖子麻辣烫,649ac2ee61550de73ad826c5,门俊慧,64f041ec56602be300212e25,64f041ec56602be300212e1f,1635,"['116.502428', '39.908808']","['116.517708', '39.899929']",100,True,2023-08-31T15:31:56.816000+08:00,2023-08-31T15:31:56.823000+08:00,2023-08-31T15:59:04.785000+08:00,2023-08-31T16:08:07.593000+08:00,2023-08-31T16:08:09.119000+08:00,2023-08-31T16:30:36.647000+08:00
20230831,110000,北京市,64c89ed2906b82e00415219f,zpf店铺1,64c89f0f906b82e0041521a3,朱鹏飞,64f0428056602be300212e42,64f0428056602be300212e3c,9014,"['116.409385', '39.908798']","['116.514882', '39.904258']",100,True,2023-08-31T15:34:24.683000+08:00,2023-08-31T15:34:24.690000+08:00,2023-08-31T15:54:40.378000+08:00,2023-08-31T15:57:06.848000+08:00,2023-08-31T15:57:09.509000+08:00,2023-08-31T16:34:01.326000+08:00
20230830,110000,北京市,64c89ed2906b82e00415219f,zpf店铺1,64c8ac966769a06a071f5e91,郭春海,64ee9eb056602be3002124d8,64ee9eb056602be3002124d2,9014,"['116.409385', '39.908798']","['116.514882', '39.904258']",100,False,2023-08-30T09:43:12.817000+08:00,2023-08-30T09:43:12.825000+08:00,2023-08-30T09:43:12.887000+08:00,2023-08-30T09:43:18.349000+08:00,2023-08-30T09:43:21.754000+08:00,2023-08-30T09:43:22.719000+08:00
20230830,110000,北京市,64c89ed2906b82e00415219f,zpf店铺1,64c89f0f906b82e0041521a3,朱鹏飞,64ee9ece56602be3002124f5,64ee9ece56602be3002124ef,9014,"['116.409385', '39.908798']","['116.514882', '39.904258']",100,True,2023-08-30T09:43:42.692000+08:00,2023-08-30T09:43:42.698000+08:00,2023-08-30T09:43:42.746000+08:00,2023-08-30T11:41:30.528000+08:00,2023-08-30T11:41:30.984000+08:00,2023-08-30T13:34:23.222000+08:00
20230830,110000,北京市,64c89ed2906b82e00415219f,zpf店铺1,64c89f0f906b82e0041521a3,朱鹏飞,64eeb79c56602be300212627,64eeb79c56602be300212621,9014,"['116.409385', '39.908798']","['116.514882', '39.904258']",100,True,2023-08-30T11:29:32.398000+08:00,2023-08-30T11:29:32.408000+08:00,2023-08-30T11:29:32.481000+08:00,2023-08-30T11:41:31.457000+08:00,2023-08-30T11:41:31.921000+08:00,2023-08-30T13:34:16.098000+08:00
20230830,110000,北京市,64c89ed2906b82e00415219f,zpf店铺1,64c89f0f906b82e0041521a3,朱鹏飞,64eed50c56602be30021265e,64eed50c56602be300212658,9014,"['116.409385', '39.908798']","['116.514882', '39.904258']",100,True,2023-08-30T13:35:08.454000+08:00,2023-08-30T13:35:08.462000+08:00,2023-08-30T13:35:08.515000+08:00,2023-08-30T13:38:57.601000+08:00,2023-08-30T13:38:58.146000+08:00,2023-08-30T15:33:50.836000+08:00
20230830,110000,北京市,64c89ed2906b82e00415219f,zpf店铺1,64c8ac966769a06a071f5e91,郭春海,64eed5e956602be300212678,64eed5e956602be300212672,9014,"['116.409385', '39.908798']","['116.514882', '39.904258']",100,True,2023-08-30T13:38:49.406000+08:00,2023-08-30T13:38:49.413000+08:00,2023-08-30T13:38:49.478000+08:00,2023-08-30T13:42:58.340000+08:00,2023-08-30T14:44:16.964000+08:00,2023-08-30T15:33:32.851000+08:00
20230830,110000,北京市,6482bb5277bb7a754600bc8e,菊花,64642ffc8ec1773349f7a665,张浩,64eedb0556602be3002126a3,64eedb0556602be30021269d,1447,"['116.515664', '39.908495']","['116.5', '39.903514']",100,True,2023-08-30T14:00:37.273000+08:00,2023-08-30T14:00:37.282000+08:00,2023-08-30T14:01:08.724000+08:00,2023-08-30T17:34:04.561000+08:00,2023-08-30T17:51:51.325000+08:00,2023-09-05T15:43:04.284000+08:00
